id,Month,Avg,Max,Min
933a8b39-e129-41f3-b6ab-3f58d695536b,1,"21,8","27,2","16,8"
933a8b39-e129-41f3-b6ab-3f58d695536b,2,"21,4","27,2","16,8"
933a8b39-e129-41f3-b6ab-3f58d695536b,3,"19,8","25,2","15,4"
933a8b39-e129-41f3-b6ab-3f58d695536b,4,"17,5","22,9","12,8"
933a8b39-e129-41f3-b6ab-3f58d695536b,5,"15,3","20,3","10,8"
933a8b39-e129-41f3-b6ab-3f58d695536b,6,"13,5","18,5","9,4"
933a8b39-e129-41f3-b6ab-3f58d695536b,7,"12,4","17,4","8,0"
933a8b39-e129-41f3-b6ab-3f58d695536b,8,"12,8","17,9","8,2"
933a8b39-e129-41f3-b6ab-3f58d695536b,9,"14,3","19,1","9,5"
933a8b39-e129-41f3-b6ab-3f58d695536b,10,"17,1","22,9","12,1"
933a8b39-e129-41f3-b6ab-3f58d695536b,11,"18,6","24,1","13,8"
933a8b39-e129-41f3-b6ab-3f58d695536b,12,"20,4","25,8","15,7"
1c1ede32-515d-4a46-8019-15e3196afd18,1,"25,5","28,5","23,1"
1c1ede32-515d-4a46-8019-15e3196afd18,2,"25,6","28,6","23,2"
1c1ede32-515d-4a46-8019-15e3196afd18,3,"25,9","29,0","23,4"
1c1ede32-515d-4a46-8019-15e3196afd18,4,"26,7","29,8","24,2"
1c1ede32-515d-4a46-8019-15e3196afd18,5,"27,5","30,5","25,0"
1c1ede32-515d-4a46-8019-15e3196afd18,6,"27,7","30,6","25,3"
1c1ede32-515d-4a46-8019-15e3196afd18,7,"27,6","30,4","25,1"
1c1ede32-515d-4a46-8019-15e3196afd18,8,"27,8","30,5","25,4"
1c1ede32-515d-4a46-8019-15e3196afd18,9,"28,0","31,1","25,3"
1c1ede32-515d-4a46-8019-15e3196afd18,10,"27,7","30,7","25,1"
1c1ede32-515d-4a46-8019-15e3196afd18,11,"27,0","29,9","24,6"
1c1ede32-515d-4a46-8019-15e3196afd18,12,"26,2","29,1","23,8"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,1,"26,6","29,8","24,4"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,2,"27,1","30,6","24,5"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,3,"27,1","29,8","25,2"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,4,"27,1","29,8","25,0"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,5,"27,2","30,6","24,8"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,6,"25,9","29,0","23,9"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,7,"25,0","28,2","23,0"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,8,"24,9","28,2","23,0"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,9,"25,7","29,4","23,6"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,10,"25,8","28,7","24,1"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,11,"25,8","28,4","24,1"
ef66a584-fc99-4c05-af1a-263a6f5cbacf,12,"26,2","29,4","24,1"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,1,"6,6","10,6","3,0"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,2,"8,6","13,2","4,5"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,3,"11,3","16,0","6,4"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,4,"14,0","19,4","8,8"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,5,"18,8","24,7","12,6"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,6,"23,8","29,9","17,3"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,7,"28,3","34,6","20,8"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,8,"27,2","33,6","20,4"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,9,"21,1","26,9","16,1"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,10,"16,4","21,0","12,2"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,11,"10,5","14,3","7,1"
f7c802c7-e3cb-4922-ae40-a14f5ea56907,12,"8,0","11,6","4,8"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,1,"6,4","9,5","3,4"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,2,"7,4","11,4","4,0"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,3,"9,3","13,9","5,4"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,4,"11,9","17,2","6,8"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,5,"15,1","20,5","10,1"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,6,"18,6","24,2","13,6"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,7,"20,2","26,1","14,8"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,8,"19,9","26,1","14,7"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,9,"17,3","23,2","12,5"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,10,"13,8","18,5","9,9"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,11,"9,5","13,5","6,2"
ddea7cd4-1b80-46f6-a51d-2649a27cba85,12,"7,7","10,8","4,9"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,1,"27,5","30,2","25,2"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,2,"28,1","30,9","25,8"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,3,"28,7","31,8","26,2"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,4,"28,7","31,8","26,1"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,5,"28,5","31,2","26,2"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,6,"27,5","29,8","25,6"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,7,"26,4","28,6","24,7"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,8,"26,4","28,7","24,7"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,9,"27,0","29,6","25,1"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,10,"27,7","30,4","25,5"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,11,"27,7","30,9","25,2"
4ebafc38-97b9-485a-842f-df2e3fc08ab4,12,"27,6","30,6","25,3"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,1,"1,6","5,3","-1,3"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,2,"4,3","8,9","0,7"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,3,"7,3","13,1","2,4"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,4,"11,7","17,8","6,3"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,5,"15,8","21,3","10,9"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,6,"21,2","27,3","15,6"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,7,"23,0","29,3","17,3"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,8,"22,3","28,7","16,9"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,9,"16,9","22,9","12,5"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,10,"12,3","17,4","8,7"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,11,"6,7","10,3","4,0"
8ec82bed-8ce6-43b4-8318-4df1c2b36399,12,"2,3","5,5","-0,3"
702003ed-543f-4431-acea-79b044373c31,1,"8,0","11,3","4,9"
702003ed-543f-4431-acea-79b044373c31,2,"10,2","13,8","6,6"
702003ed-543f-4431-acea-79b044373c31,3,"15,4","19,6","11,6"
702003ed-543f-4431-acea-79b044373c31,4,"19,7","24,5","15,2"
702003ed-543f-4431-acea-79b044373c31,5,"23,1","27,5","18,6"
702003ed-543f-4431-acea-79b044373c31,6,"25,7","30,0","22,0"
702003ed-543f-4431-acea-79b044373c31,7,"27,5","31,9","23,8"
702003ed-543f-4431-acea-79b044373c31,8,"27,9","32,8","24,3"
702003ed-543f-4431-acea-79b044373c31,9,"23,6","27,1","20,8"
702003ed-543f-4431-acea-79b044373c31,10,"18,4","21,0","15,8"
702003ed-543f-4431-acea-79b044373c31,11,"14,0","17,1","11,4"
702003ed-543f-4431-acea-79b044373c31,12,"8,7","11,7","6,1"
7b317d9c-9f46-43cc-a3db-5a5072021732,1,"11,1","14,9","7,2"
7b317d9c-9f46-43cc-a3db-5a5072021732,2,"11,2","15,1","7,0"
7b317d9c-9f46-43cc-a3db-5a5072021732,3,"12,5","16,8","8,6"
7b317d9c-9f46-43cc-a3db-5a5072021732,4,"14,5","19,1","10,3"
7b317d9c-9f46-43cc-a3db-5a5072021732,5,"18,1","22,8","13,8"
7b317d9c-9f46-43cc-a3db-5a5072021732,6,"22,6","27,7","18,1"
7b317d9c-9f46-43cc-a3db-5a5072021732,7,"25,7","30,7","21,2"
7b317d9c-9f46-43cc-a3db-5a5072021732,8,"25,7","30,4","21,4"
7b317d9c-9f46-43cc-a3db-5a5072021732,9,"22,8","27,6","19,4"
7b317d9c-9f46-43cc-a3db-5a5072021732,10,"19,5","23,5","15,9"
7b317d9c-9f46-43cc-a3db-5a5072021732,11,"15,2","18,9","11,5"
7b317d9c-9f46-43cc-a3db-5a5072021732,12,"12,6","16,5","8,6"
510ac85b-7867-4b58-bc21-130b533ae441,1,"28,5","32,5","25,2"
510ac85b-7867-4b58-bc21-130b533ae441,2,"28,8","33,4","25,5"
510ac85b-7867-4b58-bc21-130b533ae441,3,"28,8","33,4","25,5"
510ac85b-7867-4b58-bc21-130b533ae441,4,"27,5","30,9","25,0"
510ac85b-7867-4b58-bc21-130b533ae441,5,"27,0","30,6","24,6"
510ac85b-7867-4b58-bc21-130b533ae441,6,"26,5","30,1","23,5"
510ac85b-7867-4b58-bc21-130b533ae441,7,"25,7","29,4","22,8"
510ac85b-7867-4b58-bc21-130b533ae441,8,"25,6","29,7","22,2"
510ac85b-7867-4b58-bc21-130b533ae441,9,"26,0","30,6","22,4"
510ac85b-7867-4b58-bc21-130b533ae441,10,"26,8","31,1","23,1"
510ac85b-7867-4b58-bc21-130b533ae441,11,"27,4","31,5","24,2"
510ac85b-7867-4b58-bc21-130b533ae441,12,"28,1","31,9","24,9"
3618d1dc-af2a-4646-94d2-5bc387158dbe,1,"20,3","26,0","15,1"
3618d1dc-af2a-4646-94d2-5bc387158dbe,2,"19,8","25,3","14,9"
3618d1dc-af2a-4646-94d2-5bc387158dbe,3,"19,1","25,0","13,7"
3618d1dc-af2a-4646-94d2-5bc387158dbe,4,"16,1","22,0","10,5"
3618d1dc-af2a-4646-94d2-5bc387158dbe,5,"14,1","20,4","7,9"
3618d1dc-af2a-4646-94d2-5bc387158dbe,6,"10,8","17,5","4,5"
3618d1dc-af2a-4646-94d2-5bc387158dbe,7,"10,7","17,8","4,0"
3618d1dc-af2a-4646-94d2-5bc387158dbe,8,"14,3","21,4","7,1"
3618d1dc-af2a-4646-94d2-5bc387158dbe,9,"17,6","25,3","10,4"
3618d1dc-af2a-4646-94d2-5bc387158dbe,10,"19,1","26,3","12,2"
3618d1dc-af2a-4646-94d2-5bc387158dbe,11,"19,7","26,2","14,1"
3618d1dc-af2a-4646-94d2-5bc387158dbe,12,"20,3","25,6","15,3"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,1,"3,8","8,6","-0,1"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,2,"5,2","9,9","0,8"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,3,"10,1","14,7","6,0"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,4,"14,3","18,6","10,4"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,5,"18,5","22,5","14,6"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,6,"21,7","25,3","19,1"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,7,"25,2","28,6","23,2"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,8,"27,2","30,8","24,9"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,9,"23,1","26,9","20,8"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,10,"18,1","22,5","14,4"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,11,"12,6","17,1","8,0"
b5c78cdb-4482-4686-9aa8-10d848aaf90d,12,"5,7","9,7","1,3"
f8cceb46-257d-4b51-b34a-4cba69ace227,1,"27,3","31,9","23,0"
f8cceb46-257d-4b51-b34a-4cba69ace227,2,"28,5","33,5","24,5"
f8cceb46-257d-4b51-b34a-4cba69ace227,3,"30,2","35,3","26,6"
f8cceb46-257d-4b51-b34a-4cba69ace227,4,"30,9","35,7","27,5"
f8cceb46-257d-4b51-b34a-4cba69ace227,5,"30,7","35,5","27,3"
f8cceb46-257d-4b51-b34a-4cba69ace227,6,"30,1","34,5","26,7"
f8cceb46-257d-4b51-b34a-4cba69ace227,7,"29,5","33,5","26,2"
f8cceb46-257d-4b51-b34a-4cba69ace227,8,"29,4","33,4","26,1"
f8cceb46-257d-4b51-b34a-4cba69ace227,9,"28,8","32,9","25,6"
f8cceb46-257d-4b51-b34a-4cba69ace227,10,"28,5","32,5","25,4"
f8cceb46-257d-4b51-b34a-4cba69ace227,11,"28,6","32,4","25,1"
f8cceb46-257d-4b51-b34a-4cba69ace227,12,"27,4","31,5","23,4"
623961cc-5553-4afa-842e-4af31b2a305c,1,"25,6","30,6","18,2"
623961cc-5553-4afa-842e-4af31b2a305c,2,"27,0","32,4","19,2"
623961cc-5553-4afa-842e-4af31b2a305c,3,"28,9","33,4","22,3"
623961cc-5553-4afa-842e-4af31b2a305c,4,"30,0","33,9","25,0"
623961cc-5553-4afa-842e-4af31b2a305c,5,"30,9","33,9","27,3"
623961cc-5553-4afa-842e-4af31b2a305c,6,"29,5","32,8","26,4"
623961cc-5553-4afa-842e-4af31b2a305c,7,"28,1","30,2","25,2"
623961cc-5553-4afa-842e-4af31b2a305c,8,"28,0","30,2","25,4"
623961cc-5553-4afa-842e-4af31b2a305c,9,"28,1","30,7","24,8"
623961cc-5553-4afa-842e-4af31b2a305c,10,"29,6","33,5","24,7"
623961cc-5553-4afa-842e-4af31b2a305c,11,"29,0","34,0","22,2"
623961cc-5553-4afa-842e-4af31b2a305c,12,"26,9","32,1","19,9"
37247be1-606e-4142-a129-bf5d3efbd197,1,"7,4","9,8","4,8"
37247be1-606e-4142-a129-bf5d3efbd197,2,"7,6","10,4","4,8"
37247be1-606e-4142-a129-bf5d3efbd197,3,"9,6","12,9","6,6"
37247be1-606e-4142-a129-bf5d3efbd197,4,"13,5","17,5","9,8"
37247be1-606e-4142-a129-bf5d3efbd197,5,"17,9","21,9","14,5"
37247be1-606e-4142-a129-bf5d3efbd197,6,"23,3","27,2","19,7"
37247be1-606e-4142-a129-bf5d3efbd197,7,"26,1","30,3","22,4"
37247be1-606e-4142-a129-bf5d3efbd197,8,"26,4","30,4","23,1"
37247be1-606e-4142-a129-bf5d3efbd197,9,"22,9","26,5","19,6"
37247be1-606e-4142-a129-bf5d3efbd197,10,"17,8","21,0","14,7"
37247be1-606e-4142-a129-bf5d3efbd197,11,"13,9","16,7","11,1"
37247be1-606e-4142-a129-bf5d3efbd197,12,"9,7","12,1","7,2"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,1,"10,5","16,6","5,9"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,2,"12,5","18,9","7,5"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,3,"14,9","21,0","8,9"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,4,"17,5","23,8","11,8"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,5,"21,6","28,7","15,1"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,6,"24,9","32,0","18,3"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,7,"28,0","35,8","21,0"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,8,"28,3","36,1","21,3"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,9,"24,6","31,8","18,5"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,10,"20,7","27,2","15,6"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,11,"14,9","20,9","10,4"
72a44cc1-8aff-4424-95a0-81afd9aa6db1,12,"12,0","17,9","7,7"
e90eff18-779e-4ad9-8f75-944a034c0600,1,"27,8","33,0","23,9"
e90eff18-779e-4ad9-8f75-944a034c0600,2,"28,7","33,9","25,1"
e90eff18-779e-4ad9-8f75-944a034c0600,3,"30,1","35,2","27,2"
e90eff18-779e-4ad9-8f75-944a034c0600,4,"30,8","36,0","28,0"
e90eff18-779e-4ad9-8f75-944a034c0600,5,"30,8","36,1","27,7"
e90eff18-779e-4ad9-8f75-944a034c0600,6,"30,1","35,0","26,9"
e90eff18-779e-4ad9-8f75-944a034c0600,7,"29,4","34,0","26,3"
e90eff18-779e-4ad9-8f75-944a034c0600,8,"29,3","33,8","26,4"
e90eff18-779e-4ad9-8f75-944a034c0600,9,"28,7","33,5","25,7"
e90eff18-779e-4ad9-8f75-944a034c0600,10,"28,6","33,3","25,7"
e90eff18-779e-4ad9-8f75-944a034c0600,11,"28,9","33,5","25,6"
e90eff18-779e-4ad9-8f75-944a034c0600,12,"27,9","32,6","24,0"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,1,"5,4","7,7","3,0"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,2,"5,8","8,3","3,2"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,3,"6,3","10,3","3,8"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,4,"8,4","12,1","5,2"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,5,"11,7","15,9","8,2"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,6,"14,3","18,2","11,3"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,7,"15,4","18,8","12,4"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,8,"15,4","18,7","12,4"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,9,"13,6","16,7","10,8"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,10,"10,8","13,7","8,1"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,11,"7,8","10,3","5,3"
5eb2414d-ccc4-4665-b86a-f463c43a9c1b,12,"6,6","8,8","4,3"
d9f5aa87-6ce6-4675-b55c-e64635035d90,1,"0,6","3,8","-2,2"
d9f5aa87-6ce6-4675-b55c-e64635035d90,2,"2,3","5,5","-0,8"
d9f5aa87-6ce6-4675-b55c-e64635035d90,3,"5,6","9,3","2,3"
d9f5aa87-6ce6-4675-b55c-e64635035d90,4,"10,6","14,2","6,8"
d9f5aa87-6ce6-4675-b55c-e64635035d90,5,"16,1","20,0","11,9"
d9f5aa87-6ce6-4675-b55c-e64635035d90,6,"22,0","26,7","17,6"
d9f5aa87-6ce6-4675-b55c-e64635035d90,7,"24,2","29,4","19,5"
d9f5aa87-6ce6-4675-b55c-e64635035d90,8,"24,5","29,5","19,6"
d9f5aa87-6ce6-4675-b55c-e64635035d90,9,"19,3","23,9","14,9"
d9f5aa87-6ce6-4675-b55c-e64635035d90,10,"12,9","16,7","9,2"
d9f5aa87-6ce6-4675-b55c-e64635035d90,11,"7,0","10,0","4,2"
d9f5aa87-6ce6-4675-b55c-e64635035d90,12,"3,1","5,7","0,6"
2ad8ee24-69aa-4e79-8b48-b459779c5987,1,"28,5","32,5","25,2"
2ad8ee24-69aa-4e79-8b48-b459779c5987,2,"28,8","33,4","25,5"
2ad8ee24-69aa-4e79-8b48-b459779c5987,3,"28,8","33,4","25,5"
2ad8ee24-69aa-4e79-8b48-b459779c5987,4,"27,5","30,9","25,0"
2ad8ee24-69aa-4e79-8b48-b459779c5987,5,"27,0","30,6","24,6"
2ad8ee24-69aa-4e79-8b48-b459779c5987,6,"26,5","30,1","23,5"
2ad8ee24-69aa-4e79-8b48-b459779c5987,7,"25,7","29,4","22,8"
2ad8ee24-69aa-4e79-8b48-b459779c5987,8,"25,6","29,7","22,2"
2ad8ee24-69aa-4e79-8b48-b459779c5987,9,"26,0","30,6","22,4"
2ad8ee24-69aa-4e79-8b48-b459779c5987,10,"26,8","31,1","23,1"
2ad8ee24-69aa-4e79-8b48-b459779c5987,11,"27,4","31,5","24,2"
2ad8ee24-69aa-4e79-8b48-b459779c5987,12,"28,1","31,9","24,9"
3b81e08f-9410-4898-9781-432030bad762,1,"21,1","26,9","17,3"
3b81e08f-9410-4898-9781-432030bad762,2,"21,1","27,0","17,2"
3b81e08f-9410-4898-9781-432030bad762,3,"21,0","26,9","17,1"
3b81e08f-9410-4898-9781-432030bad762,4,"19,9","26,2","15,8"
3b81e08f-9410-4898-9781-432030bad762,5,"17,6","23,9","13,2"
3b81e08f-9410-4898-9781-432030bad762,6,"15,4","21,4","11,2"
3b81e08f-9410-4898-9781-432030bad762,7,"14,7","21,2","10,0"
3b81e08f-9410-4898-9781-432030bad762,8,"15,6","22,6","10,5"
3b81e08f-9410-4898-9781-432030bad762,9,"17,1","24,4","11,2"
3b81e08f-9410-4898-9781-432030bad762,10,"19,7","27,4","14,0"
3b81e08f-9410-4898-9781-432030bad762,11,"21,0","28,4","15,7"
3b81e08f-9410-4898-9781-432030bad762,12,"21,3","27,9","16,8"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,1,"26,6","32,9","22,4"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,2,"27,0","33,8","22,4"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,3,"27,9","35,0","23,0"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,4,"28,0","34,7","24,0"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,5,"28,1","33,8","24,8"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,6,"27,6","32,4","24,6"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,7,"27,0","31,5","24,3"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,8,"26,8","31,1","24,0"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,9,"26,2","30,7","23,6"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,10,"26,2","31,4","23,2"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,11,"25,7","30,9","22,9"
f64d6a04-bf5b-49e9-860f-665d6e7d6ada,12,"25,9","31,3","22,5"
d76e7f44-80ab-4a92-918c-80c918d1ae88,1,"28,4","33,0","25,5"
d76e7f44-80ab-4a92-918c-80c918d1ae88,2,"29,3","33,1","26,6"
d76e7f44-80ab-4a92-918c-80c918d1ae88,3,"29,4","32,9","27,0"
d76e7f44-80ab-4a92-918c-80c918d1ae88,4,"29,1","32,5","26,3"
d76e7f44-80ab-4a92-918c-80c918d1ae88,5,"28,6","32,0","25,8"
d76e7f44-80ab-4a92-918c-80c918d1ae88,6,"27,1","30,2","24,6"
d76e7f44-80ab-4a92-918c-80c918d1ae88,7,"26,2","29,2","24,5"
d76e7f44-80ab-4a92-918c-80c918d1ae88,8,"25,8","28,8","23,9"
d76e7f44-80ab-4a92-918c-80c918d1ae88,9,"26,5","29,6","24,2"
d76e7f44-80ab-4a92-918c-80c918d1ae88,10,"27,4","30,6","24,7"
d76e7f44-80ab-4a92-918c-80c918d1ae88,11,"28,6","32,1","25,7"
d76e7f44-80ab-4a92-918c-80c918d1ae88,12,"28,6","33,2","25,2"
184fc244-2725-4a56-894d-bbb80ef207e7,1,"25,9","31,0","21,9"
184fc244-2725-4a56-894d-bbb80ef207e7,2,"26,0","31,3","22,0"
184fc244-2725-4a56-894d-bbb80ef207e7,3,"26,6","32,1","22,4"
184fc244-2725-4a56-894d-bbb80ef207e7,4,"27,4","32,6","23,6"
184fc244-2725-4a56-894d-bbb80ef207e7,5,"27,7","32,7","24,4"
184fc244-2725-4a56-894d-bbb80ef207e7,6,"27,3","31,9","24,1"
184fc244-2725-4a56-894d-bbb80ef207e7,7,"27,4","32,1","24,1"
184fc244-2725-4a56-894d-bbb80ef207e7,8,"27,6","32,8","23,9"
184fc244-2725-4a56-894d-bbb80ef207e7,9,"27,8","33,3","24,1"
184fc244-2725-4a56-894d-bbb80ef207e7,10,"27,5","32,7","23,9"
184fc244-2725-4a56-894d-bbb80ef207e7,11,"26,9","32,0","23,6"
184fc244-2725-4a56-894d-bbb80ef207e7,12,"26,3","31,2","22,6"
aeb41503-ee2c-4678-aa67-33b816e31f68,1,"21,6","25,6","17,2"
aeb41503-ee2c-4678-aa67-33b816e31f68,2,"23,0","26,7","18,9"
aeb41503-ee2c-4678-aa67-33b816e31f68,3,"25,8","29,9","21,7"
aeb41503-ee2c-4678-aa67-33b816e31f68,4,"30,1","34,7","25,9"
aeb41503-ee2c-4678-aa67-33b816e31f68,5,"34,6","39,3","29,9"
aeb41503-ee2c-4678-aa67-33b816e31f68,6,"35,0","39,4","31,7"
aeb41503-ee2c-4678-aa67-33b816e31f68,7,"33,7","37,1","30,9"
aeb41503-ee2c-4678-aa67-33b816e31f68,8,"32,3","36,1","29,2"
aeb41503-ee2c-4678-aa67-33b816e31f68,9,"31,5","35,4","28,2"
aeb41503-ee2c-4678-aa67-33b816e31f68,10,"30,0","34,3","26,0"
aeb41503-ee2c-4678-aa67-33b816e31f68,11,"26,3","30,5","22,0"
aeb41503-ee2c-4678-aa67-33b816e31f68,12,"22,9","26,7","18,3"
671ba175-2610-4435-a449-61f29c414d68,1,"-2,0","0,4","-4,5"
671ba175-2610-4435-a449-61f29c414d68,2,"-0,6","2,2","-3,6"
671ba175-2610-4435-a449-61f29c414d68,3,"4,2","8,1","1,3"
671ba175-2610-4435-a449-61f29c414d68,4,"10,3","15,4","5,4"
671ba175-2610-4435-a449-61f29c414d68,5,"15,5","20,8","10,0"
671ba175-2610-4435-a449-61f29c414d68,6,"21,0","26,4","15,6"
671ba175-2610-4435-a449-61f29c414d68,7,"21,8","27,2","16,6"
671ba175-2610-4435-a449-61f29c414d68,8,"21,8","27,8","16,1"
671ba175-2610-4435-a449-61f29c414d68,9,"16,5","22,2","11,5"
671ba175-2610-4435-a449-61f29c414d68,10,"9,5","14,0","5,7"
671ba175-2610-4435-a449-61f29c414d68,11,"3,2","5,7","0,8"
671ba175-2610-4435-a449-61f29c414d68,12,"0,0","2,0","-2,0"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,1,"27,4","31,4","24,2"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,2,"28,2","32,0","24,9"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,3,"28,8","32,5","25,3"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,4,"29,2","33,0","25,8"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,5,"29,3","32,1","26,8"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,6,"29,1","31,7","26,8"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,7,"28,8","31,3","26,6"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,8,"28,6","31,1","26,5"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,9,"28,3","31,1","25,9"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,10,"27,8","31,0","25,3"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,11,"27,5","31,2","24,6"
128e077c-0b2e-43dc-a395-59dcb2fdabe7,12,"27,5","31,2","24,5"
3abbee3b-52a2-45cc-b745-9720f49fd72a,1,"0,8","2,6","-1,0"
3abbee3b-52a2-45cc-b745-9720f49fd72a,2,"1,8","4,1","-0,5"
3abbee3b-52a2-45cc-b745-9720f49fd72a,3,"4,5","7,5","1,5"
3abbee3b-52a2-45cc-b745-9720f49fd72a,4,"7,1","10,9","3,5"
3abbee3b-52a2-45cc-b745-9720f49fd72a,5,"12,0","15,8","8,0"
3abbee3b-52a2-45cc-b745-9720f49fd72a,6,"17,4","21,5","13,2"
3abbee3b-52a2-45cc-b745-9720f49fd72a,7,"18,5","22,3","14,8"
